total_rows,rows_updated,rows_created,errors,date,day_of_week,axis_label,is_anom,anomaly_type
33880.0,33604.0,276,13.0,,,,0,
28396.0,25376.0,3020,16.0,,,,0,
31983.0,3981.0,28002,4.0,,,,0,
23699.0,23491.0,208,21.0,,,,0,
29134.0,11702.0,17432,6.0,,,,0,
29572.0,16584.0,12988,12.0,,,,0,
23461.0,310.0,23151,12.0,,,,0,
31655.0,1664.0,29991,6.0,,,,0,
27492.0,4714.0,22778,17.0,,,,0,
27233.0,14546.0,12687,18.0,,,,0,
29360.0,6130.0,23230,15.0,,,,0,
25892.0,18175.0,7717,18.0,,,,0,
29541.0,3016.0,26525,17.0,,,,0,
31002.0,15667.0,15335,15.0,,,,0,
30163.0,24988.0,5175,11.0,,,,0,
25669.0,22700.0,2969,13.0,,,,0,
36872.0,8228.0,28644,17.0,,,,0,
27674.0,4815.0,22859,20.0,,,,0,
24994.0,21737.0,3257,9.0,,,,0,
28069.0,24896.0,3173,15.0,,,,0,
36012.0,24668.0,11344,23.0,,,,0,
29763.0,7138.0,22625,5.0,,,,0,
29424.0,16168.0,13256,20.0,,,,0,
29483.0,9401.0,20082,9.0,,,,0,
23868.0,3675.0,20193,15.0,,,,0,
34401.0,32667.0,1734,19.0,,,,0,
34015.0,13709.0,20306,17.0,,,,0,
26648.0,20005.0,6643,9.0,,,,0,
34215.0,7921.0,26294,18.0,,,,0,
25939.0,15153.0,10786,6.0,,,,0,
31542.0,8583.0,22959,10.0,,,,0,
25080.0,21139.0,3941,12.0,,,,0,
31750.0,6022.0,25728,18.0,,,,0,
29566.0,10518.0,19048,12.0,,,,0,
24310.0,9140.0,15170,7.0,,,,0,
26147.0,6233.0,19914,16.0,,,,0,
23009.0,5587.0,17422,19.0,,,,0,
27923.0,7922.0,20001,14.0,,,,0,
33853.0,3446.0,30407,8.0,,,,0,
27008.0,2536.0,24472,9.0,,,,0,
27337.0,20222.0,7115,10.0,,,,0,
32058.0,10886.0,21172,15.0,,,,0,
36107.0,32588.0,3519,22.0,,,,0,
29287.0,16796.0,12491,22.0,,,,0,
31723.0,3177.0,28546,8.0,,,,0,
31994.0,31060.0,934,30.0,,,,0,
30321.0,12286.0,18035,20.0,,,,0,
25251.0,17224.0,8027,5.0,,,,0,
25520.0,1437.0,24083,9.0,,,,0,
23094.0,12040.0,11054,9.0,,,,0,
27786.0,15498.0,12288,11.0,,,,0,
25878.0,17765.0,8113,14.0,,,,0,
27638.0,10558.0,17080,23.0,,,,0,
23958.0,13669.0,10289,13.0,,,,0,
25623.0,12240.0,13383,24.0,,,,0,
35125.0,727.0,34398,23.0,,,,0,
36043.0,3456.0,32587,17.0,,,,0,
29319.0,17815.0,11504,16.0,,,,0,
29590.0,18043.0,11547,15.0,,,,0,
31883.0,11149.0,20734,13.0,,,,0,
31778.0,497.0,31281,9.0,,,,0,
31934.0,29364.0,2570,23.0,,,,0,
35591.0,27883.0,7708,10.0,,,,0,
31341.0,26912.0,4429,8.0,,,,0,
32846.0,20209.0,12637,17.0,,,,0,
33957.0,9001.0,24956,7.0,,,,0,
26004.0,13872.0,12132,17.0,,,,0,
23780.0,11374.0,12406,21.0,,,,0,
27346.0,12728.0,14618,7.0,,,,0,
32327.0,17971.0,14356,11.0,,,,0,
27015.0,9690.0,17325,15.0,,,,0,
37600.0,9145.0,28455,9.0,,,,0,
26120.0,3639.0,22481,13.0,,,,0,
27386.0,16264.0,11122,16.0,,,,0,
34776.0,15629.0,19147,14.0,,,,0,
27418.0,23003.0,4415,16.0,,,,0,
27241.0,2044.0,25197,12.0,,,,0,
34377.0,10068.0,24309,17.0,,,,0,
23346.0,940.0,22406,15.0,,,,0,
33789.0,2253.0,31536,10.0,,,,0,
24495.0,4576.0,19919,13.0,,,,0,
23679.0,16777.0,6902,6.0,,,,0,
30105.0,13467.0,16638,14.0,,,,0,
34027.0,18141.0,15886,10.0,,,,0,
33364.0,10225.0,23139,8.0,,,,0,
25702.0,2506.0,23196,12.0,,,,0,
27503.0,10108.0,17395,9.0,,,,0,
30838.0,11502.0,19336,14.0,,,,0,
21543.0,10597.0,10946,5.0,,,,0,
33718.0,14307.0,19411,23.0,,,,0,
28132.0,12951.0,15181,13.0,,,,0,
24349.0,20535.0,3814,20.0,,,,0,
29883.0,26046.0,3837,7.0,,,,0,
25611.0,25145.0,466,11.0,,,,0,
25824.0,742.0,25082,7.0,,,,0,
31504.0,7296.0,24208,19.0,,,,0,
25898.0,18678.0,7220,6.0,,,,0,
27222.0,10122.0,17100,7.0,,,,0,
35695.0,1353.0,34342,11.0,,,,0,
32320.0,9652.0,22668,12.0,,,,0,
27438.0,20165.0,7273,26.0,,,,0,
27814.0,10351.0,17463,12.0,,,,0,
29765.0,19045.0,10720,19.0,,,,0,
25735.0,8551.0,17184,9.0,,,,0,
24211.0,15267.0,8944,11.0,,,,0,
36142.0,11840.0,24302,8.0,,,,0,
29519.0,23457.0,6062,16.0,,,,0,
23454.0,2156.0,21298,14.0,,,,0,
31689.0,9308.0,22381,4.0,,,,0,
31506.0,2051.0,29455,10.0,,,,0,
29925.0,10457.0,19468,10.0,,,,0,
30319.0,10907.0,19412,17.0,,,,0,
26451.0,7911.0,18540,9.0,,,,0,
33379.0,12512.0,20867,19.0,,,,0,
37824.0,2056.0,35768,19.0,,,,0,
34541.0,3780.0,30761,9.0,,,,0,
27256.0,19641.0,7615,18.0,,,,0,
37146.0,12726.0,24420,8.0,,,,0,
25400.0,16158.0,9242,7.0,,,,0,
33949.0,7688.0,26261,19.0,,,,0,
30248.0,23721.0,6527,15.0,,,,0,
29268.0,26473.0,2795,5.0,,,,0,
25255.0,71.0,25184,18.0,,,,0,
35519.0,11577.0,23942,17.0,,,,0,
26614.0,20496.0,6118,16.0,,,,0,
29269.0,12822.0,16447,9.0,,,,0,
25636.0,23463.0,2173,13.0,,,,0,
23726.0,4106.0,19620,18.0,,,,0,
29442.0,2196.0,27246,8.0,,,,0,
25680.0,5683.0,19997,15.0,,,,0,
29333.0,11483.0,17850,10.0,,,,0,
21686.0,4604.0,17082,18.0,,,,0,
27741.0,18133.0,9608,13.0,,,,0,
31719.0,21304.0,10415,11.0,,,,0,
26250.0,9731.0,16519,11.0,,,,0,
23714.0,21031.0,2683,10.0,,,,0,
31553.0,7369.0,24184,11.0,,,,0,
27758.0,12967.0,14791,14.0,,,,0,
25531.0,7237.0,18294,11.0,,,,0,
35459.0,17224.0,18235,22.0,,,,0,
25266.0,16958.0,8308,11.0,,,,0,
27682.0,1256.0,26426,8.0,,,,0,
33947.0,7992.0,25955,14.0,,,,0,
33412.0,17501.0,15911,7.0,,,,0,
35081.0,16756.0,18325,11.0,,,,0,
28021.0,23455.0,4566,12.0,,,,0,
33835.0,2452.0,31383,13.0,,,,0,
25226.0,22175.0,3051,13.0,,,,0,
33367.0,27825.0,5542,15.0,,,,0,
29845.0,19388.0,10457,14.0,,,,0,
31399.0,14555.0,16844,13.0,,,,0,
27516.0,26763.0,753,3.0,,,,0,
34103.0,13761.0,20342,10.0,,,,0,
25992.0,14983.0,11009,18.0,,,,0,
37554.0,23665.0,13889,10.0,,,,0,
33278.0,18698.0,14580,11.0,,,,0,
30410.0,29377.0,1033,24.0,,,,0,
22023.0,8846.0,13177,14.0,,,,0,
27343.0,25131.0,2212,15.0,,,,0,
32045.0,219.0,31826,21.0,,,,0,
34068.0,9370.0,24698,10.0,,,,0,
29706.0,14036.0,15670,9.0,,,,0,
29684.0,59.0,29625,8.0,,,,0,
27504.0,23429.0,4075,13.0,,,,0,
27449.0,6667.0,20782,15.0,,,,0,
29929.0,21942.0,7987,18.0,,,,0,
27525.0,3233.0,24292,19.0,,,,0,
33755.0,6732.0,27023,18.0,,,,0,
38072.0,18556.0,19516,10.0,,,,0,
23356.0,13173.0,10183,10.0,,,,0,
29227.0,10324.0,18903,16.0,,,,0,
20844.0,4182.0,16662,15.0,,,,0,
26295.0,8147.0,18148,13.0,,,,0,
27039.0,2850.0,24189,14.0,,,,0,
15731.0,3767.0,11964,10.0,,,,0,
30083.0,1261.0,28822,13.0,,,,0,
21614.0,16218.0,5396,9.0,,,,0,
31769.0,3552.0,28217,6.0,,,,0,
29324.0,11484.0,17840,13.0,,,,0,
23110.0,17707.0,5403,11.0,,,,0,
31265.0,23161.0,8104,11.0,,,,0,
33767.0,21210.0,12557,12.0,,,,0,
29968.0,24086.0,5882,16.0,,,,0,
25970.0,20923.0,5047,21.0,,,,0,
35428.0,12111.0,23317,9.0,,,,0,
31665.0,5072.0,26593,13.0,,,,0,
29533.0,16314.0,13219,11.0,,,,0,
31942.0,21056.0,10886,6.0,,,,0,
31837.0,8493.0,23344,9.0,,,,0,
28987.0,3177.0,25810,11.0,,,,0,
25140.0,13744.0,11396,14.0,,,,0,
33206.0,4816.0,28390,17.0,,,,0,
33223.0,2879.0,30344,17.0,,,,0,
31616.0,5861.0,25755,11.0,,,,0,
27797.0,8587.0,19210,18.0,,,,0,
35241.0,18220.0,17021,10.0,,,,0,
31319.0,27110.0,4209,5.0,,,,0,
32974.0,22714.0,10260,15.0,,,,0,
31393.0,3541.0,27852,18.0,,,,0,
31352.0,18359.0,12993,13.0,,,,0,
31032.0,21445.0,9587,10.0,,,,0,
34500.0,25506.0,8994,16.0,,,,0,
36019.0,14817.0,21202,8.0,,,,0,
29441.0,27893.0,1548,19.0,,,,0,
41961.0,30831.0,11130,18.0,,,,0,
27840.0,21870.0,5970,12.0,,,,0,
34858.0,24798.0,10060,5.0,,,,0,
27562.0,9019.0,18543,14.0,,,,0,
26177.0,17651.0,8526,23.0,,,,0,
25668.0,8103.0,17565,23.0,,,,0,
33179.0,12390.0,20789,26.0,,,,0,
21506.0,12970.0,8536,12.0,,,,0,
27034.0,3504.0,23530,6.0,,,,0,
28728.0,22705.0,6023,5.0,,,,0,
30504.0,2671.0,27833,17.0,,,,0,
27902.0,25868.0,2034,16.0,,,,0,
33357.0,4549.0,28808,11.0,,,,0,
35555.0,24203.0,11352,10.0,,,,0,
35173.0,871.0,34302,15.0,,,,0,
31110.0,26425.0,4685,25.0,,,,0,
15399.0,2577.0,12822,15.0,,,,0,
21228.0,16387.0,4841,12.0,,,,0,
27628.0,15620.0,12008,13.0,,,,0,
25785.0,22838.0,2947,18.0,,,,0,
38244.0,23833.0,14411,11.0,,,,0,
33960.0,17369.0,16591,20.0,,,,0,
35353.0,22402.0,12951,9.0,,,,0,
31849.0,26851.0,4998,14.0,,,,0,
31318.0,27969.0,3349,11.0,,,,0,
23563.0,1972.0,21591,13.0,,,,0,
29053.0,6359.0,22694,11.0,,,,0,
25799.0,23435.0,2364,12.0,,,,0,
25784.0,7808.0,17976,31.0,,,,0,
30089.0,8051.0,22038,9.0,,,,0,
23704.0,23185.0,519,11.0,,,,0,
29997.0,24626.0,5371,6.0,,,,0,
34212.0,20892.0,13320,5.0,,,,0,
33618.0,32551.0,1067,14.0,,,,0,
25980.0,53.0,25927,10.0,,,,0,
27358.0,9281.0,18077,26.0,,,,0,
24782.0,3442.0,21340,12.0,,,,0,
23752.0,6113.0,17639,21.0,,,,0,
19401.0,16459.0,2942,25.0,,,,0,
30267.0,22606.0,7661,7.0,,,,0,
27706.0,22647.0,5059,19.0,,,,0,
33153.0,4873.0,28280,13.0,,,,0,
32297.0,12613.0,19684,6.0,,,,0,
31621.0,8154.0,23467,16.0,,,,0,
27759.0,21275.0,6484,11.0,,,,0,
25240.0,649.0,24591,8.0,,,,0,
24416.0,5269.0,19147,17.0,,,,0,
31466.0,29046.0,2420,11.0,,,,0,
28300.0,26889.0,1411,9.0,,,,0,
27643.0,27623.0,20,9.0,,,,0,
34111.0,7703.0,26408,17.0,,,,0,
27873.0,9054.0,18819,34.0,,,,0,
29728.0,4133.0,25595,7.0,,,,0,
29146.0,15125.0,14021,9.0,,,,0,
29878.0,24906.0,4972,15.0,,,,0,
21241.0,12233.0,9008,18.0,,,,0,
31917.0,5942.0,25975,16.0,,,,0,
25249.0,1925.0,23324,17.0,,,,0,
23237.0,20853.0,2384,5.0,,,,0,
29811.0,15673.0,14138,16.0,,,,0,
36595.0,30892.0,5703,19.0,,,,0,
33877.0,3441.0,30436,10.0,,,,0,
27354.0,4849.0,22505,18.0,,,,0,
31453.0,616.0,30837,21.0,,,,0,
30124.0,21593.0,8531,15.0,,,,0,
23935.0,22722.0,1213,10.0,,,,0,
38043.0,27013.0,11030,24.0,,,,0,
27111.0,1718.0,25393,4.0,,,,0,
29404.0,17320.0,12084,19.0,,,,0,
30714.0,25003.0,5711,13.0,,,,0,
26203.0,13253.0,12950,20.0,,,,0,
35243.0,2880.0,32363,6.0,,,,0,
25415.0,18412.0,7003,18.0,,,,0,
29680.0,4366.0,25314,10.0,,,,0,
34173.0,28360.0,5813,17.0,,,,0,
37787.0,1010.0,36777,17.0,,,,0,
28380.0,17376.0,11004,14.0,,,,0,
30937.0,22382.0,8555,16.0,,,,0,
33542.0,6392.0,27150,16.0,,,,0,
23951.0,4710.0,19241,22.0,,,,0,
22241.0,18759.0,3482,8.0,,,,0,
37954.0,5239.0,32715,5.0,,,,0,
27384.0,12905.0,14479,17.0,,,,0,
23445.0,21348.0,2097,12.0,,,,0,
29489.0,16525.0,12964,8.0,,,,0,
31762.0,29629.0,2133,15.0,,,,0,
33284.0,15338.0,17946,13.0,,,,0,
19940.0,2458.0,17482,12.0,,,,0,
29911.0,9322.0,20589,10.0,,,,0,
31939.0,17769.0,14170,21.0,,,,0,
29880.0,7245.0,22635,13.0,,,,0,
27661.0,3196.0,24465,7.0,,,,0,
36243.0,6058.0,30185,11.0,,,,0,
33160.0,31375.0,1785,10.0,,,,0,
33481.0,32434.0,1047,12.0,,,,0,
23992.0,19687.0,4305,18.0,,,,0,
27575.0,17668.0,9907,12.0,,,,0,
19554.0,6015.0,13539,6.0,,,,0,
27851.0,13475.0,14376,15.0,,,,0,
25773.0,13337.0,12436,19.0,,,,0,
31261.0,14835.0,16426,12.0,,,,0,
25070.0,7318.0,17752,6.0,,,,0,
33359.0,20816.0,12543,12.0,,,,0,
27847.0,17291.0,10556,31.0,,,,0,
33085.0,11174.0,21911,11.0,,,,0,
21611.0,17865.0,3746,15.0,,,,0,
33398.0,24007.0,9391,5.0,,,,0,
27852.0,15645.0,12207,12.0,,,,0,
21948.0,5153.0,16795,7.0,,,,0,
35576.0,21436.0,14140,17.0,,,,0,
35825.0,10559.0,25266,9.0,,,,0,
27569.0,10479.0,17090,8.0,,,,0,
31987.0,10271.0,21716,15.0,,,,0,
27825.0,17710.0,10115,10.0,,,,0,
28027.0,12205.0,15822,23.0,,,,0,
37947.0,8385.0,29562,3.0,,,,0,
30282.0,5792.0,24490,9.0,,,,0,
27049.0,11847.0,15202,14.0,,,,0,
33830.0,24788.0,9042,11.0,,,,0,
26146.0,25961.0,185,14.0,,,,0,
33357.0,14466.0,18891,22.0,,,,0,
29593.0,28488.0,1105,17.0,,,,0,
21585.0,9006.0,12579,17.0,,,,0,
32376.0,8071.0,24305,9.0,,,,0,
30163.0,2626.0,27537,14.0,,,,0,
33782.0,20348.0,13434,12.0,,,,0,
27405.0,16910.0,10495,20.0,,,,0,
33773.0,22309.0,11464,17.0,,,,0,
27586.0,6037.0,21549,10.0,,,,0,
31184.0,8269.0,22915,7.0,,,,0,
21850.0,20488.0,1362,11.0,,,,0,
27890.0,25068.0,2822,9.0,,,,0,
21678.0,14372.0,7306,20.0,,,,0,
39617.0,17763.0,21854,23.0,,,,0,
35310.0,21033.0,14277,8.0,,,,0,
33638.0,28391.0,5247,19.0,,,,0,
30188.0,1246.0,28942,15.0,,,,0,
22823.0,4830.0,17993,9.0,,,,0,
25147.0,19357.0,5790,19.0,,,,0,
25439.0,21010.0,4429,19.0,,,,0,
25696.0,4583.0,21113,9.0,,,,0,
27590.0,12624.0,14966,21.0,,,,0,
27822.0,24743.0,3079,23.0,,,,0,
27448.0,12835.0,14613,14.0,,,,0,
27619.0,11823.0,15796,11.0,,,,0,
35155.0,2765.0,32390,21.0,,,,0,
38134.0,29196.0,8938,11.0,,,,0,
33749.0,7875.0,25874,6.0,,,,0,
32231.0,2243.0,29988,23.0,,,,0,
33442.0,22975.0,10467,14.0,,,,0,
22064.0,16964.0,5100,13.0,,,,0,
29563.0,11960.0,17603,8.0,,,,0,
33482.0,6504.0,26978,4.0,,,,0,
30090.0,12365.0,17725,5.0,,,,0,
32183.0,5409.0,26774,10.0,,,,0,
29634.0,3315.0,26319,26.0,,,,0,
21381.0,12248.0,9133,9.0,,,,0,
29712.0,23847.0,5865,16.0,,,,0,
23730.0,20945.0,2785,18.0,,,,0,
32043.0,22038.0,10005,12.0,,,,0,
31445.0,1462.0,29983,16.0,,,,0,
29715.0,9373.0,20342,18.0,,,,0,
36307.0,12224.0,24083,24.0,,,,0,
27858.0,27090.0,768,15.0,,,,0,
25712.0,21463.0,4249,19.0,,,,0,
32856.0,18039.0,14817,15.0,,,,0,
29851.0,21342.0,8509,11.0,,,,0,
33545.0,15159.0,18386,24.0,,,,0,
27307.0,2886.0,24421,17.0,,,,0,
28558.0,26294.0,2264,7.0,,,,0,
37314.0,17899.0,19415,18.0,,,,0,
24780.0,3080.0,21700,13.0,,,,0,
29432.0,24404.0,5028,15.0,,,,0,
31988.0,13071.0,18917,12.0,,,,0,
23952.0,12223.0,11729,5.0,,,,0,
31284.0,25946.0,5338,14.0,,,,0,
29535.0,20450.0,9085,13.0,,,,0,
33390.0,13678.0,19712,7.0,,,,0,
29800.0,16726.0,13074,26.0,,,,0,
23725.0,14848.0,8877,15.0,,,,0,
33613.0,11725.0,21888,9.0,,,,0,
17344.0,1977.0,15367,21.0,,,,0,
32083.0,5520.0,26563,13.0,,,,0,
33955.0,16442.0,17513,11.0,,,,0,
27019.0,9139.0,17880,13.0,,,,0,
25785.0,17198.0,8587,14.0,,,,0,
29730.0,14013.0,15717,17.0,,,,0,
37354.0,36045.0,1309,7.0,,,,0,
27577.0,2580.0,24997,18.0,,,,0,
28997.0,19583.0,9414,11.0,,,,0,
31116.0,19876.0,11240,20.0,,,,0,
31423.0,18876.0,12547,9.0,,,,0,
25602.0,10793.0,14809,16.0,,,,0,
23302.0,14496.0,8806,13.0,,,,0,
31983.0,24925.0,7058,20.0,,,,0,
32115.0,15555.0,16560,17.0,,,,0,
33479.0,30940.0,2539,8.0,,,,0,
26065.0,10463.0,15602,8.0,,,,0,
30251.0,14881.0,15370,8.0,,,,0,
25835.0,2836.0,22999,12.0,,,,0,
27757.0,5812.0,21945,16.0,,,,0,
33024.0,31553.0,1471,10.0,,,,0,
37804.0,32475.0,5329,11.0,,,,0,
30126.0,2061.0,28065,6.0,,,,0,
25917.0,17100.0,8817,19.0,,,,0,
28924.0,13021.0,15903,7.0,,,,0,
33403.0,15941.0,17462,17.0,,,,0,
31873.0,1744.0,30129,8.0,,,,0,
27663.0,6400.0,21263,19.0,,,,0,
29555.0,20534.0,9021,17.0,,,,0,
33774.0,9830.0,23944,19.0,,,,0,
29796.0,26908.0,2888,19.0,,,,0,
31731.0,10149.0,21582,14.0,,,,0,
33710.0,6396.0,27314,14.0,,,,0,
21822.0,19854.0,1968,6.0,,,,0,
25970.0,17602.0,8368,17.0,,,,0,
25454.0,14957.0,10497,17.0,,,,0,
31850.0,24155.0,7695,8.0,,,,0,
23469.0,1710.0,21759,7.0,,,,0,
29606.0,26791.0,2815,10.0,,,,0,
29306.0,14202.0,15104,12.0,,,,0,
19547.0,13354.0,6193,18.0,,,,0,
29609.0,17343.0,12266,9.0,,,,0,
31606.0,21376.0,10230,12.0,,,,0,
26278.0,1919.0,24359,12.0,,,,0,
25558.0,12368.0,13190,9.0,,,,0,
30726.0,16185.0,14541,9.0,,,,0,
29390.0,14598.0,14792,11.0,,,,0,
35805.0,592.0,35213,7.0,,,,0,
25820.0,15669.0,10151,16.0,,,,0,
35712.0,18472.0,17240,12.0,,,,0,
31940.0,25091.0,6849,5.0,,,,0,
27910.0,5204.0,22706,10.0,,,,0,
35727.0,26807.0,8920,15.0,,,,0,
35861.0,35532.0,329,9.0,,,,0,
32809.0,5026.0,27783,13.0,,,,0,
27690.0,1966.0,25724,17.0,,,,0,
34384.0,16012.0,18372,13.0,,,,0,
34229.0,26754.0,7475,13.0,,,,0,
30136.0,22831.0,7305,8.0,,,,0,
29728.0,23498.0,6230,13.0,,,,0,
31207.0,7741.0,23466,12.0,,,,0,
23811.0,321.0,23490,15.0,,,,0,
25440.0,18265.0,7175,13.0,,,,0,
28022.0,16969.0,11053,17.0,,,,0,
28484.0,21537.0,6947,14.0,,,,0,
34509.0,31493.0,3016,25.0,,,,0,
31495.0,10767.0,20728,7.0,,,,0,
29667.0,21482.0,8185,11.0,,,,0,
37340.0,28604.0,8736,17.0,,,,0,
27847.0,21822.0,6025,8.0,,,,0,
21410.0,8628.0,12782,20.0,,,,0,
25997.0,14657.0,11340,20.0,,,,0,
27450.0,6480.0,20970,4.0,,,,0,
29476.0,4022.0,25454,20.0,,,,0,
28342.0,20865.0,7477,15.0,,,,0,
35725.0,33131.0,2594,12.0,,,,0,
35404.0,13438.0,21966,9.0,,,,0,
32825.0,6981.0,25844,10.0,,,,0,
37628.0,21082.0,16546,14.0,,,,0,
27873.0,24243.0,3630,13.0,,,,0,
29732.0,22512.0,7220,15.0,,,,0,
35921.0,19781.0,16140,8.0,,,,0,
31838.0,27621.0,4217,14.0,,,,0,
27936.0,26317.0,1619,16.0,,,,0,
31779.0,26683.0,5096,10.0,,,,0,
31195.0,2128.0,29067,11.0,,,,0,
33465.0,2115.0,31350,16.0,,,,0,
35616.0,27515.0,8101,7.0,,,,0,
37433.0,25183.0,12250,15.0,,,,0,
27818.0,13725.0,14093,11.0,,,,0,
33652.0,18412.0,15240,5.0,,,,0,
29341.0,27561.0,1780,7.0,,,,0,
35663.0,16796.0,18867,12.0,,,,0,
25414.0,20779.0,4635,10.0,,,,0,
31743.0,6370.0,25373,11.0,,,,0,
23891.0,4198.0,19693,8.0,,,,0,
30168.0,27854.0,2314,23.0,,,,0,
29761.0,6614.0,23147,22.0,,,,0,
37803.0,23872.0,13931,9.0,,,,0,
25619.0,11321.0,14298,17.0,,,,0,
31655.0,27819.0,3836,19.0,,,,0,
23561.0,2638.0,20923,16.0,,,,0,
27707.0,24530.0,3177,15.0,,,,0,
33150.0,16249.0,16901,16.0,,,,0,
31313.0,1312.0,30001,25.0,,,,0,
35789.0,12449.0,23340,5.0,,,,0,
37497.0,18743.0,18754,22.0,,,,0,
19504.0,7967.0,11537,23.0,,,,0,
33567.0,18918.0,14649,17.0,,,,0,
29191.0,15628.0,13563,16.0,,,,0,
24848.0,4004.0,20844,17.0,,,,0,
33016.0,18349.0,14667,18.0,,,,0,
27873.0,1525.0,26348,7.0,,,,0,
35728.0,13637.0,22091,16.0,,,,0,
31111.0,24587.0,6524,13.0,,,,0,
31952.0,1949.0,30003,11.0,,,,0,
27168.0,9999.0,17169,16.0,,,,0,
33762.0,24452.0,9310,20.0,,,,0,
29271.0,10695.0,18576,10.0,,,,0,
30144.0,27179.0,2965,15.0,,,,0,
32066.0,9896.0,22170,8.0,,,,0,
29847.0,23863.0,5984,15.0,,,,0,
31670.0,641.0,31029,15.0,,,,0,
34057.0,17798.0,16259,13.0,,,,0,
29635.0,28261.0,1374,17.0,,,,0,
33127.0,7313.0,25814,7.0,,,,0,
30633.0,8102.0,22531,10.0,,,,0,
26108.0,20180.0,5928,21.0,,,,0,
33200.0,16185.0,17015,13.0,,,,0,
27037.0,7447.0,19590,5.0,,,,0,
32522.0,14967.0,17555,17.0,,,,0,
33544.0,30522.0,3022,6.0,,,,0,
29292.0,23192.0,6100,12.0,,,,0,
33011.0,23334.0,9677,16.0,,,,0,
29503.0,20382.0,9121,18.0,,,,0,
30920.0,15809.0,15111,9.0,,,,0,
31944.0,13257.0,18687,15.0,,,,0,
23867.0,22253.0,1614,21.0,,,,0,
32363.0,27892.0,4471,17.0,,,,0,
25623.0,22837.0,2786,8.0,,,,0,
27328.0,7899.0,19429,18.0,,,,0,
25977.0,16042.0,9935,9.0,,,,0,
21955.0,8029.0,13926,3.0,,,,0,
25098.0,11054.0,14044,5.0,,,,0,
25757.0,22418.0,3339,10.0,,,,0,
33196.0,13243.0,19953,5.0,,,,0,
35304.0,7026.0,28278,20.0,,,,0,
21489.0,2063.0,19426,9.0,,,,0,
26053.0,10893.0,15160,10.0,,,,0,
29121.0,3185.0,25936,14.0,,,,0,
27628.0,1215.0,26413,15.0,,,,0,
25860.0,1283.0,24577,7.0,,,,0,
31805.0,5671.0,26134,12.0,,,,0,
21857.0,9693.0,12164,14.0,,,,0,
21469.0,8861.0,12608,17.0,,,,0,
29111.0,26611.0,2500,9.0,,,,0,
32196.0,23179.0,9017,15.0,,,,0,
23781.0,10576.0,13205,13.0,,,,0,
37827.0,24254.0,13573,3.0,,,,0,
21991.0,2206.0,19785,22.0,,,,0,
21819.0,8458.0,13361,22.0,,,,0,
31269.0,28132.0,3137,14.0,,,,0,
27673.0,17477.0,10196,14.0,,,,0,
24200.0,3997.0,20203,6.0,,,,0,
31948.0,556.0,31392,14.0,,,,0,
21781.0,6394.0,15387,8.0,,,,0,
29586.0,8552.0,21034,8.0,,,,0,
29478.0,29134.0,344,14.0,,,,0,
37103.0,8999.0,28104,12.0,,,,0,
24143.0,2892.0,21251,18.0,,,,0,
25357.0,21189.0,4168,17.0,,,,0,
29570.0,4895.0,24675,18.0,,,,0,
26182.0,15408.0,10774,15.0,,,,0,
23945.0,19860.0,4085,9.0,,,,0,
26836.0,7808.0,19028,11.0,,,,0,
29785.0,4410.0,25375,8.0,,,,0,
26325.0,11991.0,14334,7.0,,,,0,
25803.0,22190.0,3613,7.0,,,,0,
27961.0,49.0,27912,8.0,,,,0,
35517.0,27871.0,7646,16.0,,,,0,
25903.0,23183.0,2720,22.0,,,,0,
25700.0,10900.0,14800,9.0,,,,0,
19235.0,4885.0,14350,15.0,,,,0,
30004.0,4982.0,25022,11.0,,,,0,
29615.0,12590.0,17025,25.0,,,,0,
26209.0,21316.0,4893,17.0,,,,0,
31853.0,14219.0,17634,13.0,,,,0,
25118.0,9934.0,15184,21.0,,,,0,
35271.0,22113.0,13158,11.0,,,,0,
29493.0,9568.0,19925,20.0,,,,0,
27423.0,17719.0,9704,9.0,,,,0,
21508.0,2009.0,19499,19.0,,,,0,
30169.0,27551.0,2618,15.0,,,,0,
28149.0,20747.0,7402,10.0,,,,0,
35693.0,20917.0,14776,7.0,,,,0,
32065.0,7286.0,24779,20.0,,,,0,
25409.0,22384.0,3025,21.0,,,,0,
31882.0,13821.0,18061,3.0,,,,0,
25498.0,14067.0,11431,9.0,,,,0,
31681.0,179.0,31502,15.0,,,,0,
33597.0,12821.0,20776,15.0,,,,0,
27180.0,15261.0,11919,12.0,,,,0,
25499.0,17188.0,8311,14.0,,,,0,
31591.0,12334.0,19257,21.0,,,,0,
33745.0,21251.0,12494,10.0,,,,0,
33029.0,16146.0,16883,16.0,,,,0,
34292.0,30368.0,3924,12.0,,,,0,
33392.0,30107.0,3285,13.0,,,,0,
25920.0,22913.0,3007,21.0,,,,0,
27356.0,26241.0,1115,14.0,,,,0,
27589.0,5836.0,21753,20.0,,,,0,
28802.0,23473.0,5329,16.0,,,,0,
27376.0,25754.0,1622,12.0,,,,0,
27616.0,14980.0,12636,14.0,,,,0,
31558.0,13202.0,18356,19.0,,,,0,
31982.0,29301.0,2681,11.0,,,,0,
31688.0,5776.0,25912,22.0,,,,0,
29777.0,28838.0,939,25.0,,,,0,
29256.0,3328.0,25928,6.0,,,,0,
33325.0,12759.0,20566,7.0,,,,0,
27044.0,20304.0,6740,14.0,,,,0,
31021.0,25632.0,5389,12.0,,,,0,
35497.0,34902.0,595,8.0,,,,0,
